,dataset,model,fold,structural_characteristic,is_member,spearman,mae
0,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,0,is_buried,0,0.45509778514766913,0.7503446384138902
1,MK01_HUMAN_Brenan_2016,Partial least squares,0,is_buried,0,0.3701942334738048,0.7758223254190306
2,MK01_HUMAN_Brenan_2016,Augmented Potts,0,is_buried,0,0.4206677696586271,0.7626218092070661
3,MK01_HUMAN_Brenan_2016,RITA regressor,0,is_buried,0,0.34138120527930066,0.8140836705509281
4,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,1,is_buried,0,0.4270118721679745,0.7406994200228392
5,MK01_HUMAN_Brenan_2016,Partial least squares,1,is_buried,0,0.4294376680918408,0.7633111808616025
6,MK01_HUMAN_Brenan_2016,Augmented Potts,1,is_buried,0,0.3734672355926598,0.7779285609745107
7,MK01_HUMAN_Brenan_2016,RITA regressor,1,is_buried,0,0.3525487978979992,0.7906406803957896
8,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,2,is_buried,0,0.4688739808480812,0.7608612072881936
9,MK01_HUMAN_Brenan_2016,Partial least squares,2,is_buried,0,0.4689814527802599,0.7843436909760269
10,MK01_HUMAN_Brenan_2016,Augmented Potts,2,is_buried,0,0.41551460156090675,0.7920661865698172
11,MK01_HUMAN_Brenan_2016,RITA regressor,2,is_buried,0,0.427709867924586,0.7967089277704044
12,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,3,is_buried,0,0.491080215502706,0.7150761714797328
13,MK01_HUMAN_Brenan_2016,Partial least squares,3,is_buried,0,0.44816066616964,0.7295637067051485
14,MK01_HUMAN_Brenan_2016,Augmented Potts,3,is_buried,0,0.44893264051856163,0.7493513401239795
15,MK01_HUMAN_Brenan_2016,RITA regressor,3,is_buried,0,0.4076542632386581,0.7698324073982118
16,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,4,is_buried,0,0.4648256504328018,0.7510577268401374
17,MK01_HUMAN_Brenan_2016,Partial least squares,4,is_buried,0,0.37683534181240325,0.7793725752687808
18,MK01_HUMAN_Brenan_2016,Augmented Potts,4,is_buried,0,0.3219200338321751,0.8005680268417971
19,MK01_HUMAN_Brenan_2016,RITA regressor,4,is_buried,0,0.34707628497072224,0.7870812043132871
20,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,5,is_buried,0,0.36939514405175283,0.7788076976228062
21,MK01_HUMAN_Brenan_2016,Partial least squares,5,is_buried,0,0.36640845151698537,0.7680055187116014
22,MK01_HUMAN_Brenan_2016,Augmented Potts,5,is_buried,0,0.3253887218905369,0.808173989741407
23,MK01_HUMAN_Brenan_2016,RITA regressor,5,is_buried,0,0.3863210170923188,0.7806049804823719
24,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,6,is_buried,0,0.3062706041027928,0.7933296192621124
25,MK01_HUMAN_Brenan_2016,Partial least squares,6,is_buried,0,0.3001112187128549,0.7757128974858445
26,MK01_HUMAN_Brenan_2016,Augmented Potts,6,is_buried,0,0.26925291763645576,0.8236981256762754
27,MK01_HUMAN_Brenan_2016,RITA regressor,6,is_buried,0,0.27994463632669647,0.8160829965883594
28,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,7,is_buried,0,0.47548714929838726,0.7604093222645355
29,MK01_HUMAN_Brenan_2016,Partial least squares,7,is_buried,0,0.47548714929838726,0.7811213981228189
30,MK01_HUMAN_Brenan_2016,Augmented Potts,7,is_buried,0,0.39022176628117433,0.799653244529216
31,MK01_HUMAN_Brenan_2016,RITA regressor,7,is_buried,0,0.36846959699360904,0.8100453366110937
32,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,8,is_buried,0,0.3971218270190791,0.7743627319674091
33,MK01_HUMAN_Brenan_2016,Partial least squares,8,is_buried,0,0.397436959696073,0.7789479689394198
34,MK01_HUMAN_Brenan_2016,Augmented Potts,8,is_buried,0,0.29610504585058434,0.82722145004793
35,MK01_HUMAN_Brenan_2016,RITA regressor,8,is_buried,0,0.33189723255045483,0.8147635358960859
36,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,9,is_buried,0,0.40710669772992414,0.791024306031567
37,MK01_HUMAN_Brenan_2016,Partial least squares,9,is_buried,0,0.2785357338795432,0.8335937331063332
38,MK01_HUMAN_Brenan_2016,Augmented Potts,9,is_buried,0,0.3542414997046939,0.82207091456765
39,MK01_HUMAN_Brenan_2016,RITA regressor,9,is_buried,0,0.3155057816289111,0.8159638742610855
40,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,0,is_buried,1,0.5598139785012868,0.7431563636529118
41,MK01_HUMAN_Brenan_2016,Partial least squares,0,is_buried,1,0.559830806302303,0.7924571739453691
42,MK01_HUMAN_Brenan_2016,Augmented Potts,0,is_buried,1,0.5310116258865776,0.7577405503764723
43,MK01_HUMAN_Brenan_2016,RITA regressor,0,is_buried,1,0.44269746553481104,0.805028851842075
44,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,1,is_buried,1,0.4864865425845705,0.685729653950028
45,MK01_HUMAN_Brenan_2016,Partial least squares,1,is_buried,1,0.4878676304527011,0.7175990801066324
46,MK01_HUMAN_Brenan_2016,Augmented Potts,1,is_buried,1,0.46397321143441095,0.7044541852126194
47,MK01_HUMAN_Brenan_2016,RITA regressor,1,is_buried,1,0.4057730287851001,0.7424442425636871
48,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,2,is_buried,1,0.4326237278187317,0.7093003878061361
49,MK01_HUMAN_Brenan_2016,Partial least squares,2,is_buried,1,0.43209637148345426,0.7206934027554432
50,MK01_HUMAN_Brenan_2016,Augmented Potts,2,is_buried,1,0.4199762692995049,0.7386244220778913
51,MK01_HUMAN_Brenan_2016,RITA regressor,2,is_buried,1,0.3517131514956201,0.7556778748531217
52,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,3,is_buried,1,0.483628966612467,0.6766154379132927
53,MK01_HUMAN_Brenan_2016,Partial least squares,3,is_buried,1,0.48353298231702363,0.6995879012375981
54,MK01_HUMAN_Brenan_2016,Augmented Potts,3,is_buried,1,0.4175658747658876,0.7314322365024518
55,MK01_HUMAN_Brenan_2016,RITA regressor,3,is_buried,1,0.38482126060131383,0.7118182286636455
56,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,4,is_buried,1,0.4648533007517183,0.7156141697278516
57,MK01_HUMAN_Brenan_2016,Partial least squares,4,is_buried,1,0.4649169657397768,0.742577877988829
58,MK01_HUMAN_Brenan_2016,Augmented Potts,4,is_buried,1,0.49332958631907825,0.7173567901467354
59,MK01_HUMAN_Brenan_2016,RITA regressor,4,is_buried,1,0.35108707362958347,0.7733937277827553
60,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,5,is_buried,1,0.500930838914415,0.741090261789114
61,MK01_HUMAN_Brenan_2016,Partial least squares,5,is_buried,1,0.5009447552621515,0.7621776892954271
62,MK01_HUMAN_Brenan_2016,Augmented Potts,5,is_buried,1,0.48625340579497844,0.7543061305724821
63,MK01_HUMAN_Brenan_2016,RITA regressor,5,is_buried,1,0.40360941024814695,0.8072465295258272
64,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,6,is_buried,1,0.46286989150835983,0.6814170625217136
65,MK01_HUMAN_Brenan_2016,Partial least squares,6,is_buried,1,0.46286989150835983,0.6888260057276546
66,MK01_HUMAN_Brenan_2016,Augmented Potts,6,is_buried,1,0.4641111627623129,0.6845241619519138
67,MK01_HUMAN_Brenan_2016,RITA regressor,6,is_buried,1,0.4135935247977252,0.6977805291183464
68,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,7,is_buried,1,0.5806049990765625,0.6814046724264904
69,MK01_HUMAN_Brenan_2016,Partial least squares,7,is_buried,1,0.5806049990765625,0.7401955917995147
70,MK01_HUMAN_Brenan_2016,Augmented Potts,7,is_buried,1,0.5275838786956857,0.6991426352560307
71,MK01_HUMAN_Brenan_2016,RITA regressor,7,is_buried,1,0.4486644892845956,0.7574668999421579
72,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,8,is_buried,1,0.5280666045166423,0.6647004215796807
73,MK01_HUMAN_Brenan_2016,Partial least squares,8,is_buried,1,0.5281954133921404,0.7008735855717876
74,MK01_HUMAN_Brenan_2016,Augmented Potts,8,is_buried,1,0.5486163518533591,0.6604780746832771
75,MK01_HUMAN_Brenan_2016,RITA regressor,8,is_buried,1,0.4312435250766718,0.7369210891421112
76,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,9,is_buried,1,0.49116295124583764,0.7625874314219162
77,MK01_HUMAN_Brenan_2016,Partial least squares,9,is_buried,1,0.49123867114287756,0.7981500349680547
78,MK01_HUMAN_Brenan_2016,Augmented Potts,9,is_buried,1,0.4760743596485742,0.7685155508092267
79,MK01_HUMAN_Brenan_2016,RITA regressor,9,is_buried,1,0.3437107043809176,0.8599588793952243
80,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,0,is_connected,0,0.45741001632824063,0.7916361283336373
81,MK01_HUMAN_Brenan_2016,Partial least squares,0,is_connected,0,0.45733142545455396,0.8088174341236792
82,MK01_HUMAN_Brenan_2016,Augmented Potts,0,is_connected,0,0.4444674075093917,0.7924339053783452
83,MK01_HUMAN_Brenan_2016,RITA regressor,0,is_connected,0,0.36252759367095744,0.8322491196424897
84,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,1,is_connected,0,0.47151459329443246,0.7609586910541033
85,MK01_HUMAN_Brenan_2016,Partial least squares,1,is_connected,0,0.3398993855818684,0.7979466371797578
86,MK01_HUMAN_Brenan_2016,Augmented Potts,1,is_connected,0,0.4337969546755929,0.8036921044821559
87,MK01_HUMAN_Brenan_2016,RITA regressor,1,is_connected,0,0.4050663503958633,0.7983960732383574
88,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,2,is_connected,0,0.47045974686460784,0.7601154398958472
89,MK01_HUMAN_Brenan_2016,Partial least squares,2,is_connected,0,0.45991091309817095,0.7842898200799947
90,MK01_HUMAN_Brenan_2016,Augmented Potts,2,is_connected,0,0.4091464303802304,0.7945022309790027
91,MK01_HUMAN_Brenan_2016,RITA regressor,2,is_connected,0,0.3770995453567026,0.8240108655408807
92,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,3,is_connected,0,0.5277711017558618,0.8216902071078968
93,MK01_HUMAN_Brenan_2016,Partial least squares,3,is_connected,0,0.5278304444641599,0.8718034167536322
94,MK01_HUMAN_Brenan_2016,Augmented Potts,3,is_connected,0,0.4693579696945473,0.8365734050692089
95,MK01_HUMAN_Brenan_2016,RITA regressor,3,is_connected,0,0.4519722395266562,0.8711755170875339
96,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,4,is_connected,0,0.3841885178295994,0.8212366705737024
97,MK01_HUMAN_Brenan_2016,Partial least squares,4,is_connected,0,0.36817574516781726,0.8478076841270862
98,MK01_HUMAN_Brenan_2016,Augmented Potts,4,is_connected,0,0.35578304808487016,0.8414683085750606
99,MK01_HUMAN_Brenan_2016,RITA regressor,4,is_connected,0,0.3846601599650594,0.8388687060804795
100,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,5,is_connected,0,0.5210897205461749,0.7328413676545544
101,MK01_HUMAN_Brenan_2016,Partial least squares,5,is_connected,0,0.5210899735130335,0.7583402950712573
102,MK01_HUMAN_Brenan_2016,Augmented Potts,5,is_connected,0,0.4560826772761588,0.7628569336337387
103,MK01_HUMAN_Brenan_2016,RITA regressor,5,is_connected,0,0.41582272581185975,0.7758211761314867
104,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,6,is_connected,0,0.549922679782052,0.7036077779174547
105,MK01_HUMAN_Brenan_2016,Partial least squares,6,is_connected,0,0.5318392422187225,0.7384247702472793
106,MK01_HUMAN_Brenan_2016,Augmented Potts,6,is_connected,0,0.45401472078574556,0.7407777338446764
107,MK01_HUMAN_Brenan_2016,RITA regressor,6,is_connected,0,0.4176701626605071,0.7680685030819147
108,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,7,is_connected,0,0.45092458360357995,0.7657475109628588
109,MK01_HUMAN_Brenan_2016,Partial least squares,7,is_connected,0,0.45105060002369257,0.7824270734893628
110,MK01_HUMAN_Brenan_2016,Augmented Potts,7,is_connected,0,0.4295215232905365,0.7864581823227816
111,MK01_HUMAN_Brenan_2016,RITA regressor,7,is_connected,0,0.442623004945951,0.7825540455383986
112,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,8,is_connected,0,0.5190770219906384,0.7503948779460481
113,MK01_HUMAN_Brenan_2016,Partial least squares,8,is_connected,0,0.4979127618051593,0.7842108187486175
114,MK01_HUMAN_Brenan_2016,Augmented Potts,8,is_connected,0,0.5328984246948832,0.7559077759380747
115,MK01_HUMAN_Brenan_2016,RITA regressor,8,is_connected,0,0.43079845568827574,0.7917388563616774
116,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,9,is_connected,0,0.46230291878163604,0.733501000454451
117,MK01_HUMAN_Brenan_2016,Partial least squares,9,is_connected,0,0.46188753032395696,0.7493864375987599
118,MK01_HUMAN_Brenan_2016,Augmented Potts,9,is_connected,0,0.4165497193682873,0.7591733517328354
119,MK01_HUMAN_Brenan_2016,RITA regressor,9,is_connected,0,0.36922892923556505,0.7980082128863071
120,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,0,is_connected,1,0.559791522187382,0.6560189423738831
121,MK01_HUMAN_Brenan_2016,Partial least squares,0,is_connected,1,0.558141469597996,0.6929992847670117
122,MK01_HUMAN_Brenan_2016,Augmented Potts,0,is_connected,1,0.5398199586391468,0.6778304865973565
123,MK01_HUMAN_Brenan_2016,RITA regressor,0,is_connected,1,0.4089637842079778,0.7328777658921867
124,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,1,is_connected,1,0.5535090695182224,0.7045186952557156
125,MK01_HUMAN_Brenan_2016,Partial least squares,1,is_connected,1,0.5536724645997858,0.745507458003057
126,MK01_HUMAN_Brenan_2016,Augmented Potts,1,is_connected,1,0.5331842686456603,0.7082844338986223
127,MK01_HUMAN_Brenan_2016,RITA regressor,1,is_connected,1,0.397833532238668,0.7925639974459165
128,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,2,is_connected,1,0.5208873549792739,0.6636884217234805
129,MK01_HUMAN_Brenan_2016,Partial least squares,2,is_connected,1,0.5208873549792739,0.6899614334821444
130,MK01_HUMAN_Brenan_2016,Augmented Potts,2,is_connected,1,0.481072383448011,0.7012624251263995
131,MK01_HUMAN_Brenan_2016,RITA regressor,2,is_connected,1,0.3699010135164964,0.7377375117065811
132,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,3,is_connected,1,0.5086839614178962,0.6725276361862695
133,MK01_HUMAN_Brenan_2016,Partial least squares,3,is_connected,1,0.4495501567798253,0.7130930210281947
134,MK01_HUMAN_Brenan_2016,Augmented Potts,3,is_connected,1,0.45269970905007406,0.7017643981324426
135,MK01_HUMAN_Brenan_2016,RITA regressor,3,is_connected,1,0.3850546533758213,0.7245443985087294
136,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,4,is_connected,1,0.48528263437187114,0.6735731672116374
137,MK01_HUMAN_Brenan_2016,Partial least squares,4,is_connected,1,0.48528263437187114,0.6993487080828035
138,MK01_HUMAN_Brenan_2016,Augmented Potts,4,is_connected,1,0.4924974790219621,0.6720646936234054
139,MK01_HUMAN_Brenan_2016,RITA regressor,4,is_connected,1,0.4479792088476448,0.7040435858343027
140,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,5,is_connected,1,0.45016106481245266,0.72038853574133
141,MK01_HUMAN_Brenan_2016,Partial least squares,5,is_connected,1,0.45016106481245266,0.7390310718382305
142,MK01_HUMAN_Brenan_2016,Augmented Potts,5,is_connected,1,0.42378770998063786,0.7403062419966313
143,MK01_HUMAN_Brenan_2016,RITA regressor,5,is_connected,1,0.3908906532250213,0.7580437972320893
144,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,6,is_connected,1,0.38201292420124394,0.7253797071593986
145,MK01_HUMAN_Brenan_2016,Partial least squares,6,is_connected,1,0.3819265374539723,0.747825140280361
146,MK01_HUMAN_Brenan_2016,Augmented Potts,6,is_connected,1,0.3165190967615171,0.7712660568425714
147,MK01_HUMAN_Brenan_2016,RITA regressor,6,is_connected,1,0.27598865813956897,0.7952686503740771
148,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,7,is_connected,1,0.5040587804296435,0.704675547769705
149,MK01_HUMAN_Brenan_2016,Partial least squares,7,is_connected,1,0.4867928577205626,0.7420374274310622
150,MK01_HUMAN_Brenan_2016,Augmented Potts,7,is_connected,1,0.46428637481736296,0.7248732570258315
151,MK01_HUMAN_Brenan_2016,RITA regressor,7,is_connected,1,0.3758333487457385,0.7702293474110722
152,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,8,is_connected,1,0.4964305094427017,0.7077585044468216
153,MK01_HUMAN_Brenan_2016,Partial least squares,8,is_connected,1,0.4959197396311119,0.7361848558867689
154,MK01_HUMAN_Brenan_2016,Augmented Potts,8,is_connected,1,0.491617648771829,0.7100151336618805
155,MK01_HUMAN_Brenan_2016,RITA regressor,8,is_connected,1,0.3908034859086813,0.7728834143832053
156,MK01_HUMAN_Brenan_2016,Residue agnostic regressor,9,is_connected,1,0.4267080396649407,0.7292360166049946
157,MK01_HUMAN_Brenan_2016,Partial least squares,9,is_connected,1,0.42661398406537027,0.7441465254630115
